uid;age;attraction_coeff;coins;country;visit_days;gender;age_filter_start;age_filter_end;views_count;was_premium;is_premium;total_revenue
891350739;35;1000;;France;1,4,7;1;32;38;2;;;0
891983985;45;0;;Portugal;1,3,5,6,7,8,9,11,13,14,15,16,17,18,19,21,22;1;42;48;0;;;0
891329418;24;66;;Italy;1,2,4;1;21;42;15;;;0
891870672;29;333;;United States of America;;1;26;32;3;;;0
891361179;51;523;;United States of America;1,2,3,4;1;18;35;21;;;0
892207293;35;444;;Argentina;1,2;1;32;38;9;;;0
891503397;38;155;;Italy;1,2,3,4,5;1;17;99;45;1.0;1.0;6448
891680346;22;550;;United States of America;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17;1;19;25;20;;;0
892179690;26;500;;United States of America;1,2,3,4,5,6,7,8,10,11,12;1;23;29;10;1.0;;0
892056900;30;1000;;United States of America;1,2,3,4,5;1;27;33;3;;;0
891322593;37;0;;United Arab Emirates;1,2,3,5,6,7,8;1;34;40;0;;;0
891363402;52;800;;United States of America;1,6;1;49;55;30;;;0
892021146;22;200;;United States of America;1;1;19;25;5;;;0
891732630;24;500;;United States of America;1,2,3;1;21;27;2;1.0;;0
891222678;40;83;;Spain;1,2,3,4,5,7;1;37;43;12;;;0
891767352;26;0;;United Kingdom (Great Britain);1;1;18;22;6;;;0
891622845;31;125;;Italy;1,2,3,4,5,7,9,11,12,14,15;1;28;34;8;;;0
891649161;27;0;;United States of America;1,2;1;24;30;0;;;0
891687279;26;1000;;United States of America;;1;23;29;2;;;0
891135324;32;500;;United States of America;3,4,5,6;1;22;30;12;;;0
891325299;27;0;;United Kingdom (Great Britain);;1;24;30;0;;;0
891250605;42;333;;United States of America;1,2,3,4,5,6,8;1;39;45;3;;;0
891297018;24;833;;United States of America;1,3,4;1;21;27;6;;;0
891273003;36;1000;;Mexico;5,6,7;1;33;39;2;;;0
891573321;32;90;;Italy;;1;29;35;22;;;0
892068705;40;190;;Algeria;1,2,3,4,5;1;16;65;21;;;0
891432960;25;916;;United Arab Emirates;1;1;22;28;12;;;0
892284495;37;211;;Israel;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,25,26,27,28,29;1;30;45;52;1.0;1.0;5512
892373574;21;90;;Germany;;1;18;24;11;;;0
891933081;29;76;;United States of America;1,2,4,5,7,8,9,10,11,12,13,14,15,17,18,19,20;1;25;31;13;;;0
891258669;25;800;;Argentina;1;1;22;28;5;1.0;;0
891095763;27;250;;United States of America;1;1;24;30;8;;;0
891671706;21;0;;United States of America;1,3;1;18;24;0;;;0
891338529;27;50;;Germany;3,5,6,7,8;1;24;30;20;;;0
891794103;41;0;;Spain;1,2;1;38;44;4;1.0;;0
891308064;35;0;;Argentina;1;1;32;38;0;;;0
891722733;27;333;;France;1,3,4,5,7,9,10,11,12,14,15,16,17;1;22;32;3;;;0
891722787;39;645;;Spain;1,2,3,4,5,6,7,9,11,12,13,14,16,17,18;1;36;42;79;;;0
891733764;31;0;;United States of America;;1;28;45;4;;;0
891988482;23;0;;United States of America;;1;16;38;0;;;0
892301325;37;0;;France;;1;34;40;1;;;0
892254669;33;424;;Canada;1,2,3,4,5,6;1;30;36;33;;;0
891435003;30;400;;United States of America;1,2,3,4,6;1;16;33;25;1.0;;0
892035672;39;166;;Belgium;;1;36;42;6;;;0
891459246;20;250;;United States of America;;1;17;23;4;;;0
891148074;50;378;;Spain;1,2,3,5,7;1;37;56;74;;;0
891730809;18;150;;Argentina;1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17;1;18;21;20;;;0
891440340;29;0;;Ukraine;;1;20;35;7;;;0
892279680;23;0;;Argentina;;1;20;26;3;;;0
891089280;29;720;;United Arab Emirates;1,2,3,4,5,6;1;26;32;25;;;0
891217308;23;568;;United Arab Emirates;1,2,3,4;1;20;26;58;1.0;1.0;0
891687354;28;337;;Portugal;;0;25;31;151;;;0
891440076;35;500;;Belgium;1;1;26;34;2;;;0
892109481;48;558;;United States of America;1,2,3,4;1;45;51;43;;;0
892184544;24;125;;Russian Federation;1,2,3,4,5;1;21;27;216;;;0
891445803;26;500;;Argentina;1;1;23;29;2;;;0
891393570;25;333;;Chile;1,2,3,5,6;1;22;31;3;;;0
892284159;34;375;;Chile;1;1;33;82;8;;;0
891531504;37;196;;Israel;1,2,3,4,5;1;26;40;61;;;0
891912480;27;0;;Argentina;1;1;24;30;1;;;0
892391283;38;285;;Australia;1,3,4,6,7,9,10,11,12,13,14,15,17,18,19,20,21,23,24;1;35;41;7;;;0
891922080;16;0;;Italy;1,2,3;0;16;20;42;;;0
891899949;39;142;;Italy;1,2;1;36;42;7;;;0
891134832;27;0;;Portugal;1,3,5;1;24;30;0;;;0
891678831;28;200;;France;1;1;25;31;5;;;0
891327048;36;242;10.0;Chile;1,2,3,4,5,6,7;1;26;35;194;1.0;1.0;22685
891159831;29;1000;;Argentina;1,2;1;18;50;4;;;0
891416007;20;1000;;France;1,2;1;17;26;2;1.0;;3133
891719571;26;333;;France;1,2,3,4,5,6,7,9;1;23;29;3;;;0
892226001;16;0;;Canada;1,2,3,4,5,6,7,8,9,10,11,13,15,16,18,20,22,23,25;1;16;20;0;;;0
892405683;27;375;;United States of America;1,2,3,4,5,6,7,14;1;24;35;16;1.0;;0
891520146;47;0;;United States of America;7;1;44;50;0;;;0
891316482;18;500;;United States of America;;1;15;21;4;;;0
892058667;43;0;;Italy;;1;40;46;1;;;0
891718224;27;500;;United Kingdom (Great Britain);2,3,4,6;1;32;40;12;;;0
891077304;43;0;;United States of America;;1;40;46;0;;;0
891363432;19;136;;United States of America;1;1;16;22;22;1.0;1.0;9087
892396113;22;333;;United States of America;;1;19;43;3;;;0
891955068;24;500;;United States of America;;1;21;29;6;1.0;;0
892360101;57;166;;Spain;1;1;54;60;6;;;0
892011648;27;666;;United Arab Emirates;1,2,3;1;24;30;33;1.0;;0
891841050;30;0;;Spain;;1;27;33;0;;;0
892020792;25;468;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24;1;19;38;252;;;0
891631392;24;0;;United States of America;1,2,4,6,8,9,11,13;1;21;27;7;;;0
891796266;49;454;;France;1,2,4,5,7,8,9,11,12,14;1;46;52;11;;;0
891883731;34;0;;Portugal;1,3,5,7,8,9,10,11,12,13,14,16,17,18,20,21;1;31;37;3;;;0
891157251;30;833;;United States of America;;1;22;28;6;;;0
892412019;25;0;;United States of America;;1;22;28;0;;;0
891083730;27;666;;Belgium;1,2,3,4,5,6;1;24;30;3;;;0
891836703;75;0;;Italy;1;1;16;99;0;;;0
891779598;47;121;;Germany;1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19;1;44;50;123;;;0
892135635;30;1000;;United States of America;1;1;27;33;7;;;0
891308526;30;0;;Italy;;1;27;33;9;;;0
892327965;28;263;;Switzerland;1,2,3,4,5,6,7,8,9,10;1;25;31;19;;;0
891840747;44;245;;United States of America;1,2,3;1;27;34;53;;;0
892050306;26;500;;United States of America;1;1;23;29;2;;;0
892278504;38;533;;United Arab Emirates;1,2,3,4,5,6,7,11,12,13,14;1;16;41;178;;;0
891369603;18;0;;Argentina;1;1;18;21;0;;;0
892338180;31;918;;United States of America;1,2,3,4,5,6,8,9,11,15,22,26;1;22;40;332;;;0
891994584;32;43;;United States of America;1,2,3;1;29;35;23;;;0
891909348;30;0;;Italy;1;1;27;33;1;;;0
891298716;44;0;;France;1;1;30;50;0;;;0
891808833;52;294;;Chile;1;1;31;53;163;;;0
891258594;18;142;;Argentina;;1;18;21;7;;;0
891791790;21;0;;Italy;;1;18;24;1;;;0
891952392;27;666;;Argentina;1,2,3,4,5,6,7,8,9,10;1;16;66;12;;;0
891332319;31;0;;Belgium;;1;16;34;2;;;0
892048419;27;0;;Germany;2,3,4,5,6,8,9,10,11,12,13;1;24;30;0;;;0
892103157;43;301;;Spain;1,2,3,4,5,6;1;40;46;53;;;0
891061455;42;272;;Argentina;;1;39;45;11;;;0
891871467;29;58;;Argentina;1;1;28;49;17;;;0
892246596;40;0;;United States of America;;1;37;43;0;;;0
891584151;29;666;;United States of America;;1;26;32;9;;;0
891567723;35;163;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;32;38;55;;;0
892300782;43;0;;Canada;1,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,20,21,22,23,24,26,28,29;1;40;46;0;;;0
892094388;24;1000;;United States of America;4,6;1;21;27;1;;;0
891958050;34;200;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22;1;18;44;10;;;0
892040433;20;333;;Spain;;1;17;23;3;;;0
892283685;19;1000;;Chile;;1;16;37;1;;;0
892272171;29;500;;United States of America;1,2,3,6,7,8;1;26;32;4;;;0
891826521;38;428;;Italy;1,3,4,5,6;1;35;47;7;;;0
891669966;40;85;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,14;1;37;43;35;;;0
892190577;28;666;;Spain;1,2,3,5,6;1;25;31;3;;;0
891585273;55;0;;Spain;;1;50;58;0;;;0
891808929;36;428;;United States of America;1,2,3;1;33;39;14;;;0
892121286;25;103;;United States of America;19,20,21,22,23,25;0;22;28;512;;;0
891935232;35;438;;United States of America;1,2,3,4,5,6,8,9;1;32;38;89;;;0
891831921;34;851;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;16;41;81;;;0
891513588;49;254;;Argentina;1,2,3,4;1;46;52;51;;;0
892325388;27;1000;;Germany;;1;24;30;1;;;0
891149925;42;214;;Italy;1,2,3,4,5;1;39;45;14;;;0
891959583;18;1000;;United States of America;;1;15;21;1;;;0
891888231;26;500;;Spain;1;1;23;29;2;;;0
891748623;40;83;;Chile;1,2,3,4,5,6;1;37;43;36;;;0
892378551;24;222;;United States of America;1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,23,24,25,26,27,29,30;1;21;27;9;;;0
892316835;24;611;;United States of America;1,2,3,4,5,7,8,9,11,14;1;21;51;18;;;0
891252072;43;326;;Argentina;1,2,3,4,5,6,7,8,9;1;40;46;98;1.0;1.0;8814
891946920;25;281;;United States of America;1,2,3,5,7,8,9,10,11,13,14,15,16,18,19,22;1;22;28;32;1.0;1.0;9854
891311040;57;303;;Canada;1,2,4,5,6,7,9;1;38;61;56;;;0
891158196;54;245;;Switzerland;1,2,3,5,6;1;16;57;57;;;0
892064001;33;222;;Chile;;1;18;40;9;;;0
891498273;39;285;;France;;1;36;42;7;;;0
891847560;23;0;;Italy;2;1;20;26;3;;;0
891363984;29;666;;United States of America;;1;26;32;3;1.0;;0
892429623;23;375;;United States of America;1;1;20;26;8;;;0
891287304;33;0;;United States of America;1,2;1;30;36;5;;;0
891916644;36;800;;United States of America;;1;18;50;5;;;0
892330656;71;340;;Italy;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30;1;33;98;250;;;0
892168899;54;0;;United States of America;1;1;50;57;0;;;0
891403233;32;285;;Portugal;1,2,4,5,6,7,8,9,10;1;29;35;7;;;0
891807567;31;0;;Spain;;1;19;45;4;;;0
891615735;31;0;;Argentina;;1;28;34;0;;;0
891291924;34;0;;Argentina;;1;16;46;4;;;0
892155342;43;0;;Spain;1;1;34;46;0;;;0
892125408;29;0;;United Kingdom (Great Britain);1;1;26;32;40;;;0
891675132;25;0;;France;1,2,3,4,5,6,7,8,9,10,11,12,14,15,16;1;17;99;1;;;0
891480360;27;266;;United States of America;1,2,3,4,5,6,7,8;1;16;20;15;1.0;;0
892321305;18;0;;United States of America;;1;15;21;3;;;0
891819861;28;222;;France;;1;25;31;9;;;0
891721104;32;500;;United States of America;;1;29;35;2;;;0
891654306;47;153;;Portugal;1,2,4,5,6,7,8,11,13;1;44;50;13;;;0
892325718;22;0;;United States of America;;1;19;37;0;;;0
891092457;21;923;;Turkey;1;1;16;30;13;;;0
892308309;33;369;;Spain;1,2,3,4,6,7,8,9,10,12,14,15,16,17;1;22;45;92;;;0
892376400;55;175;;Germany;1,2,3;1;44;64;74;;;0
891688647;29;200;;Argentina;;1;22;48;5;;;0
891474354;46;0;;Spain;1,2,4;1;16;49;0;;;0
892061856;34;0;;Spain;2;1;31;37;31;;;0
891343722;35;333;;Switzerland;;1;16;50;3;;;0
891058761;24;259;;United States of America;1;0;21;27;212;;;0
891419028;25;0;;Spain;2,3,4,5,7,8,9;1;22;28;7;;;0
891228303;47;0;;Argentina;;1;41;46;1;;;0
891961473;42;0;;France;1,2,3,4,5,6,7,8,9,10;1;39;45;0;;;0
891165261;19;406;;United States of America;1,2,3,4,5,6;1;17;37;32;1.0;1.0;0
891589869;31;347;;United Kingdom (Great Britain);1,2,3,6;1;28;99;46;;;0
892109211;25;500;;France;1,2;1;22;28;2;;;0
891353565;23;1000;;United States of America;;1;20;99;2;;;0
891321801;19;0;;Spain;1,2,3,4,5,6,7,8,9,10;1;16;22;0;;;0
891243240;50;411;;Israel;1,2,3,4,5;0;47;53;430;;;0
891094029;23;0;;United States of America;;1;20;26;1;;;0
891900915;39;1000;;Canada;1,2,3;1;36;42;1;;;0
891214395;25;0;;Israel;1,2,3,5,6;0;27;40;0;;;0
891392604;43;0;;Italy;4;1;40;46;17;;;0
891205536;20;166;;Argentina;1,2,3,4,5,6,7;1;17;23;6;;;0
891293106;32;833;;United States of America;3;1;29;35;12;;;0
891713142;42;472;;United States of America;1,2,3,4;1;39;45;127;;;0
891147315;24;461;;United Arab Emirates;1,2,3,4,5;1;21;27;13;;;0
891848604;21;500;;United States of America;4;1;18;31;2;1.0;;0
892123299;39;34;;Israel;1,3;1;36;42;29;;;0
892000206;34;1000;;United States of America;1,2,3,4;1;31;37;2;;;0
892290105;20;571;6.0;United States of America;1,2,3,4,5,6,7,8,9,11,12,13,16,17,19,21,22,23,25,26,27;1;17;23;7;1.0;1.0;12090
891096822;26;1000;;Chile;1,2;1;13;19;1;;;0
891864768;16;1000;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,19,20;1;16;53;1;;;0
892173504;42;600;;Australia;;1;21;36;5;;;0
892295730;34;111;;Argentina;;1;30;55;9;;;0
891118029;38;500;;Argentina;1,2,4;1;35;41;2;;;0
892219248;40;648;;United States of America;1,2;1;26;38;37;;;0
891278769;16;0;;Israel;1,2,3,5,6,7,8;0;16;20;0;;;0
891876207;33;281;;United Arab Emirates;1,2,3;1;29;35;71;1.0;;0
892090053;27;0;;United States of America;;1;24;30;3;;;0
891654453;46;200;;United Kingdom (Great Britain);;1;43;49;5;;;0
891320802;31;500;;France;;1;28;34;2;;;0
891561717;38;781;;Spain;;0;35;99;32;;;0
891282135;21;272;;United States of America;1,2,3,4,5,6;1;18;24;11;1.0;;0
892045491;24;0;;Spain;;1;21;27;0;;;0
891197574;31;0;;Germany;1,2,3,4,5,6,7,8;1;28;34;1;;;0
891096036;40;333;;United Kingdom (Great Britain);1,2;1;37;43;9;;;0
891057522;24;750;;United States of America;1,2,3,4;1;17;30;4;;;0
891828993;41;0;;Italy;;1;26;36;0;;;0
892124382;24;0;;United Kingdom (Great Britain);1,21,22,23,24,25,26;1;21;27;20;;;0
891276960;49;157;;Italy;1,2,3,4;1;41;46;76;;;0
891100806;53;750;;Canada;2,3,4;1;17;59;8;;;0
892223640;29;547;;United States of America;1,2,3,4,5,6,7,8,9,10;1;16;99;42;1.0;1.0;6409
891670353;25;347;16.0;France;1,2,3;1;22;28;46;1.0;;3913
891796230;41;666;;United States of America;1;1;23;39;3;;;0
891740187;18;333;;United States of America;;1;18;21;3;;;0
891438423;24;0;;Portugal;1,4;1;21;27;0;;;0
891837762;52;435;;United States of America;1,2,3;1;49;55;39;;;0
892284423;36;173;;Germany;1;1;33;39;23;;;0
891574044;58;500;;France;1;1;50;61;2;;;0
891809184;18;1000;;Spain;;1;18;21;7;;;0
892071090;38;0;;Argentina;;1;35;41;7;;;0
891287754;21;333;;United States of America;1,2,3,4,5,6,7,8,9;1;18;24;6;1.0;1.0;0
891399165;31;0;;United Arab Emirates;1,3,6,7;1;16;50;0;;;0
891516543;24;0;;Italy;1;1;21;27;0;;;0
892065021;27;0;;United States of America;1;1;24;30;0;;;0
892154052;47;125;;Argentina;1,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,19,21,22,23,24,25,26,27;1;44;50;8;;;0
892137366;49;400;;Germany;;1;46;52;5;;;0
891868902;19;806;;Chile;1,2,3,20,21;1;16;23;31;;;0
891276801;36;327;;United Arab Emirates;;1;33;39;58;;;0
892186665;28;137;;Israel;1,2,3,4,5,6,7,8,9,10,11,12,14,15,17,18;1;25;31;29;;;0
892007487;24;736;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23;1;21;27;19;;;0
891501915;46;500;;Belgium;1;1;23;49;6;;;0
891319275;27;0;;France;1,2,3;1;24;30;2;1.0;1.0;13455
891253815;44;125;;United States of America;;1;32;44;16;;;0
891621696;38;0;;Canada;;1;22;41;0;;;0
891538302;40;0;;Chile;;1;37;43;2;;;0
891454731;49;0;;Chile;5;1;46;52;0;;;0
891406014;21;0;;Chile;2;1;18;24;0;;;0
891806679;22;1000;;Italy;1,2;1;19;25;4;1.0;1.0;6422
892414980;27;0;;United Arab Emirates;;1;19;30;0;;;0
891078345;20;166;;United States of America;;1;16;27;12;;;0
892279665;34;314;;United States of America;1,2;1;31;37;35;;;0
891658947;32;0;;Chile;;1;29;35;0;;;0
891326538;25;500;;France;1,4;1;22;28;2;;;0
891694182;35;125;;United States of America;;1;32;38;8;;;0
892407984;26;0;;United States of America;1,2,3;1;23;29;0;;;0
891681654;23;1000;;Chile;2,3,4,5,6;1;16;46;2;1.0;;0
891484635;23;0;;Portugal;;1;20;26;1;;;0
891996534;40;0;;Italy;;1;37;43;5;;;0
891207669;47;0;;Argentina;;1;33;46;14;;;0
891584649;44;530;;United States of America;1,2,3,4,5,6;0;41;47;226;;;0
892033479;41;459;;United Arab Emirates;1,5,23;1;38;44;37;;;0
892157067;43;1000;;France;1;1;16;31;2;;;0
891179034;29;500;;Canada;;1;20;40;4;;;0
891670905;39;525;;Spain;1,2,3,4,8,9,10,11,12,13,14;1;30;39;99;;;0
892272228;27;307;;United States of America;1,2,3,4,6;1;24;28;13;;;0
891289080;26;1000;;United States of America;;1;23;29;1;;;0
891531444;23;333;;United States of America;1,2,3;1;21;40;3;;;0
892051500;21;818;;United Arab Emirates;1,2;1;18;24;11;;;0
891583785;25;125;;Italy;;1;22;28;8;1.0;;0
891229533;25;0;;Peru;1,2,3,4,5,6,7;1;22;28;4;;;0
891470889;26;909;;United States of America;;1;23;29;11;;;0
892398987;23;666;;United States of America;;1;20;26;3;;;0
891090651;27;0;;Chile;1,2,3;1;16;99;0;;;0
891978531;23;0;;Australia;;1;20;26;0;;;0
891399975;36;375;;Argentina;1,2,3,4,5,6,7,8,9,10,11;1;18;47;8;;;0
891699435;30;0;;United Arab Emirates;1;1;27;33;0;;;0
891841017;31;434;;United Arab Emirates;;1;28;34;23;1.0;;0
891937824;46;150;;Argentina;1,2,3;1;35;40;20;;;0
892042587;40;440;;United Arab Emirates;1,2,3,4,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21,22,23,24;1;37;43;275;;;0
892156248;21;400;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;18;24;65;;;0
891629052;27;0;;United Kingdom (Great Britain);1,3,4,10,11;1;24;30;4;;;0
892305990;27;583;;United States of America;3,5;1;24;30;12;;;0
891120009;35;321;;United Arab Emirates;;1;32;38;28;;;0
892366317;21;0;;France;1,2,3,4,5,6,8,9,10,11,13;1;18;24;7;;;0
892044846;29;0;;Italy;3,5,6;1;26;32;0;;;0
892101825;49;0;;Germany;1,2,3,5;1;18;60;0;;;0
891487974;33;0;;France;1;1;30;36;2;;;0
891994773;23;400;;Spain;2;1;20;26;5;;;0
892234326;29;0;;Argentina;1;1;18;45;1;1.0;1.0;13884
891229890;27;500;;Argentina;1,2,3;1;18;38;10;;;0
891359079;33;0;;United States of America;;1;30;36;0;;;0
892392084;18;333;;Chile;;1;15;21;6;;;0
891284982;28;388;;United Arab Emirates;1,2,3,4,5,6,7,8,9;1;25;31;18;;;0
891805377;46;0;;Belgium;1,2,3,4;1;43;49;0;;;0
891693861;32;0;;United Kingdom (Great Britain);1;1;29;35;0;;;0
892016424;43;90;;Spain;;1;40;46;11;;;0
891074349;44;0;;United States of America;1,2,3,4;1;41;47;0;;;0
892220124;32;270;;United Kingdom (Great Britain);1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,21,23,24,25,26,27,28;1;29;35;111;;;0
892295028;31;47;;Germany;;1;28;34;21;;;0
891298218;32;636;;United States of America;1,3,4,5,6,7,8,9,10;1;16;51;22;;;0
892012965;38;300;;France;1,2,3,4,5;1;35;41;10;;;0
891227253;41;545;;United States of America;;1;38;44;22;;;0
891638775;31;1000;;Spain;1;1;28;34;2;1.0;;0
891359064;28;519;;Canada;;0;25;31;181;;;0
891137151;37;666;;United States of America;1,2,3,4,5,6,7;1;16;40;6;;;0
891677868;20;0;;Spain;;1;17;23;1;;;0
892439229;34;200;;Italy;1;1;25;33;10;;;0
891974694;34;0;;Israel;1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,20,21,22;1;31;37;5;;;0
892425465;43;125;;Italy;1,2,3;1;40;46;8;1.0;;0
892059327;25;666;;France;1,2,3,4,5,6;1;22;28;3;;;0
891505950;27;0;;United States of America;;1;24;30;7;;;0
891127281;42;400;;United States of America;;1;39;45;5;;;0
892409694;49;382;;Chile;5,6,7,8,9,10,11,12,13,17,18,19,20,21;1;46;52;34;;;0
891466989;39;258;40.0;United States of America;1,2,3,5,7,9,10,11,12;1;25;47;557;1.0;1.0;22685
891371181;27;0;;Italy;1;1;24;30;6;;;0
892389867;39;444;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13;1;36;42;9;;;0
891394878;24;0;;Germany;;1;21;99;1;;;0
891444942;29;500;;Italy;;1;26;32;4;;;0
891396810;27;0;;United States of America;;1;24;30;0;;;0
892366566;34;600;;France;1,2,7,10,11,12;1;31;37;15;;;0
891113127;38;400;;United States of America;1,2,4,5;1;34;88;25;;;0
891659673;21;500;;United States of America;;1;18;24;2;;;0
891851739;16;0;;Italy;2,5,12,16;1;13;19;0;;;0
892345749;35;804;;Germany;;1;32;38;41;;;0
892052061;18;900;;Spain;1;1;15;21;10;;;0
891708789;50;669;;United States of America;1,2,3,4,5,6,7;1;22;38;103;;;0
892216803;28;600;;Switzerland;1,2;1;25;31;5;;;0
891881616;20;0;;United States of America;;0;17;23;0;;;0
891449952;51;666;;Canada;;1;48;54;3;;;0
892362351;20;0;;Chile;;1;17;23;3;;;0
891604239;34;0;;United States of America;;1;31;37;0;;;0
892060032;21;0;;Argentina;1;1;18;54;1;;;0
892400529;27;0;;United States of America;1;1;16;36;7;1.0;;0
891079236;34;0;;Canada;1,2,3,4,5;1;31;37;2;;;0
891190536;35;884;;France;1,2,3,4,5,6,7;1;18;38;26;;;0
891435570;39;0;;Italy;;1;36;42;0;;;0
891584787;34;285;;United States of America;1,2;1;31;37;7;1.0;;0
891467949;45;250;;Argentina;1,2;1;28;39;20;1.0;;0
892030599;35;1000;;France;1;1;32;38;1;;;0
891097461;31;447;;United Arab Emirates;1,2,4,5;1;16;30;38;;;0
891883734;16;0;;United States of America;;1;16;20;3;;;0
892203774;29;0;;Switzerland;;1;26;32;0;;;0
891276390;17;318;;United States of America;1,2,3,4,7,8,9;0;16;22;179;;;0
892101489;26;666;;United States of America;1,2,3,4;1;23;29;3;;;0
891584643;49;363;;Italy;;1;46;52;22;;;0
892344579;28;769;;France;1,5;0;31;58;52;;;0
891466671;48;0;;Argentina;1,2,3,4;1;18;42;0;;;0
891705900;23;285;;United States of America;1,2,3,4,5,6,7,8,9,11,13;1;20;26;7;1.0;;0
891867801;24;444;10.0;Israel;1;1;21;30;9;;;6305
891362409;30;0;;Argentina;;1;17;21;6;;;0
891688965;45;444;;United States of America;;1;42;48;9;;;0
891712563;36;0;;Chile;;1;25;38;0;;;0
891674391;48;55;;Germany;1;1;45;51;18;;;0
891962517;32;710;;France;1,2,3,4;0;16;99;307;;;0
891586002;28;166;;Italy;;1;25;31;6;;;0
891987966;27;500;;United Arab Emirates;;1;24;30;4;;;0
891123732;19;0;;United States of America;;1;16;22;0;;;0
891197421;41;137;;United Arab Emirates;1,3;1;38;44;29;;;0
892122216;38;0;;United Kingdom (Great Britain);1,2;1;35;41;0;;;0
891478854;27;400;;United States of America;1,2,3,5,6,7;1;24;50;10;;;0
891088053;51;0;;Germany;;1;48;54;0;;;0
892230870;42;0;;Argentina;;1;39;45;0;;;0
891597027;59;88;;Germany;1,2,3,4,5,6;1;25;32;180;;;0
891365025;23;0;;Argentina;;1;20;26;1;;;0
891673212;23;428;;Belgium;2,3,5,6,7,8,9,10,11,12,13,14,16;1;42;60;28;;;0
892284384;46;451;;United States of America;1,8,9,10,12,14,15,16,17;1;43;49;93;1.0;;0
892225581;31;356;;Germany;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1;28;34;101;1.0;;0
891456723;38;200;;United States of America;1,2;1;35;41;10;;;0
891356046;29;0;;Chile;;1;26;32;1;1.0;1.0;13247
892357920;39;125;;Italy;;1;36;42;24;;;0
892317879;16;0;;United States of America;;1;16;20;0;;;0
891278118;50;0;;France;1,2,3,4,5,6,7,8;1;47;53;0;1.0;1.0;0
892373295;23;250;;France;1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,18,20,22,24,25,26,28,30,60;1;20;41;4;;;0
892214514;30;882;;Chile;1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;16;33;17;;;0
892290657;28;750;;United States of America;;1;25;31;8;;;0
891300426;46;222;;Spain;1,2,5,7;1;20;45;9;;;0
892230966;32;1000;;Spain;;1;16;40;3;;;0
892101117;34;0;;United States of America;1;1;20;30;0;;;0
891293598;16;0;;Argentina;;1;16;20;2;;;0
892102956;25;0;;France;;1;22;28;0;;;0
891217881;16;0;;United Kingdom (Great Britain);1,2,3,4;1;16;20;0;;;0
891238410;16;666;;Spain;1,2;1;16;20;3;;;0
892242603;47;0;;France;1,2,3,4,5,6,7,9,10,11,12,13,15,16;1;32;47;0;1.0;;0
891259167;46;372;10.0;United States of America;1,2,3;1;43;49;169;1.0;1.0;3900
891429558;41;500;;United States of America;;1;38;44;12;;;0
891637707;45;0;;Spain;;1;35;45;1;;;0
891953556;27;0;;United States of America;1,3,4,6,7,9,11,12,14,15,16,18,19,20;0;24;30;0;;;0
891978819;32;0;;France;;1;29;35;3;;;0
891342426;45;483;;United Arab Emirates;;1;42;48;31;;;0
892405656;40;212;;Germany;1,2,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,60;1;18;34;33;;;0
892202064;17;0;;United States of America;;1;17;20;6;;;0
892182585;29;0;;Portugal;1;1;26;32;1;;;0
892119240;54;145;;Israel;;1;39;51;110;;;0
891801834;44;500;;United States of America;;1;41;47;10;;;0
891486075;19;1000;;Spain;1;1;16;22;1;;;0
892201035;29;0;;France;1,2,3,4;1;26;32;0;;;0
892320108;32;0;;United Arab Emirates;1,2,3,4,5;1;29;35;0;;;0
891247104;31;366;;United Arab Emirates;1,2,3,4,6,8;1;28;99;30;;;0
892207959;21;230;;France;1,2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28;1;18;24;430;1.0;1.0;18902
892370301;20;384;;United States of America;;1;17;50;13;;;0
