uid;age;attraction_coeff;coins;country;visit_days;gender;age_filter_start;age_filter_end;views_count;was_premium;is_premium;total_revenue
892314111;23;0;;Spain;1;1;20;26;2;;;0
891436713;32;0;;Canada;3,4,5;1;29;35;1;;;0
891775494;23;0;;United Kingdom (Great Britain);1;1;18;46;3;;;0
891430887;27;500;;Australia;1,2;1;24;30;2;1.0;;0
892087137;25;411;;France;1,3,4,5,6,11,24;0;32;55;815;;;0
892059909;28;0;;Spain;1,2;1;16;40;2;;;0
891687231;33;125;;United States of America;;1;30;36;8;;;0
891652725;16;500;;Chile;1,2,3,4,5;1;13;19;6;;;0
892098048;45;500;;Spain;1,2,4,6,9,10,11,12,13,15,16,17,19,20,22,23,24;1;42;48;10;;;0
892260345;18;0;;United States of America;;1;18;21;0;;;0
891778158;45;538;;United States of America;;1;42;48;13;;;0
891536625;27;0;;Italy;1,3,4,6,7,9,10,12;1;24;30;0;;;0
891706674;34;727;;Germany;1,2,3,4,5,6,7,8,9,10,11,13,14,15;1;31;37;11;;;0
891396237;20;500;;United States of America;;1;17;40;2;1.0;1.0;6292
891182667;33;82;;Ukraine;1,2,3,4,5,6,7,8;1;30;36;401;;;0
891625581;27;0;;Belgium;1,2;1;24;30;7;;;0
891061431;25;333;;Israel;;1;22;28;6;;;0
892359141;24;0;;Spain;;1;21;27;7;;;0
891561300;39;142;;United States of America;4;1;36;42;7;;;0
891658722;22;0;;Portugal;1;1;19;25;0;;;0
892390530;34;0;;France;1;1;22;37;0;;;0
892352301;45;166;;Spain;;1;42;48;6;;;0
891359973;36;0;;France;;1;33;39;3;;;0
892361100;49;0;;Italy;;1;46;52;34;;;0
891971637;42;500;;United States of America;1,2,3,4,5,6,7,8,9;1;18;30;18;1.0;;0
892025760;36;76;;Germany;1,3,4,6,7,8,10,11,13,14,16,18,19,21,22;1;33;39;26;;;0
892417851;18;0;;United States of America;1,2,3;1;18;21;0;;;0
892250937;39;0;;Germany;;1;36;42;12;;;0
891064971;53;155;;Belgium;1,2,4;1;26;49;45;;;0
891073689;31;687;;United States of America;1,2,3,4,5;1;28;34;16;;;0
891426753;29;1000;;United States of America;1,2,3,6,7,8,9;1;26;32;3;;;0
891664308;27;250;;Argentina;;1;18;49;4;;;0
891613446;51;1000;;Australia;1,2,3,4,5,6,7,8,9,11,12,13,14;1;48;54;1;;;0
891843468;47;535;;United States of America;1,2,3,4,5,6,7,8,9,10,11;1;44;50;56;;;0
892056774;25;200;;Germany;1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,21,22,23,24,25;1;22;28;30;1.0;;0
891523047;16;0;;Italy;1,2,3,4,5,6,7,8,10,12;1;28;36;0;1.0;;0
892385832;22;373;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,60;0;19;25;4762;;;0
891879318;55;260;;United States of America;;1;52;58;23;;;0
891591177;41;739;;United States of America;1,5;1;38;44;23;;;0
892391250;27;250;;France;1,2;1;32;61;12;;;0
892098633;26;388;;Argentina;3;1;42;48;36;;;0
892433292;37;300;;Italy;;1;40;50;20;;;0
891808872;49;166;;France;;1;46;52;6;;;0
891562500;59;1000;;Costa Rica;1;1;56;62;2;;;0
892145445;27;0;;Argentina;1,4,5,7,8,24,25;1;24;43;2;;;0
892002567;21;0;;United States of America;1,3,4,6,7,8,9;1;18;61;2;;;0
891244767;32;0;;Belgium;1,2;1;29;35;0;;;0
892048422;48;500;;United States of America;;1;18;33;50;;;0
892111494;18;310;;United States of America;1;1;18;22;29;;;0
892034868;25;0;;United States of America;;1;22;28;0;;;0
892361505;18;0;;United States of America;;1;15;21;2;;;0
891263262;54;600;;United States of America;1,2,5,7;1;40;75;45;;;0
892390683;21;428;;United States of America;1,2,3,4;1;18;24;35;;;0
891427599;32;972;;United States of America;1,2,3,4;1;16;99;74;;;0
891081345;42;333;;United States of America;2;1;39;45;6;;;0
892079988;29;691;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21;1;16;33;81;;;0
892251639;27;0;;United States of America;;1;24;30;5;;;0
892254654;30;285;;Belgium;1,2,3,4,5,6;1;27;33;35;1.0;1.0;12935
891270138;36;555;;United States of America;1,2,3,4,5,6,7,8,9;1;33;39;9;;;0
892371699;23;0;;France;;1;20;26;0;;;0
891157041;22;400;;Argentina;;1;19;25;5;;;0
891462801;37;333;;Italy;;1;16;52;6;;;0
891539271;30;375;;France;2,3,4,5,6;1;27;33;32;1.0;1.0;6292
891821235;21;583;;Italy;1,2,3,4,6,7,8;1;18;24;12;;;0
891750186;31;200;;France;1,2,4,5,6,7,8,9,10,11,12,13,14,16,17,18;1;28;34;5;;;0
891240207;34;0;;Chile;1,2,3,4,5,6,8;1;31;37;2;;;0
891657633;34;500;;Spain;1,2,3,4;1;31;37;4;;;0
891771723;28;666;;United States of America;1;1;25;31;3;;;0
892299645;19;285;;Spain;1,2;1;16;22;14;;;0
892076937;25;241;;United States of America;1;1;22;28;29;;;0
892349469;40;105;;Argentina;1;1;18;45;19;;;0
891355284;25;0;;United States of America;1,2,3,4;1;21;27;2;;;0
891288831;49;0;;Australia;;1;46;52;0;;;0
891871854;27;0;;United States of America;;1;24;30;1;;;0
891442812;30;1000;;Spain;1,2,4,5,6,7,8,10,11,12;1;16;33;6;;;0
892095522;25;625;;Spain;2,4,5,7,8,9,10,11,12,13,14,15,16,17;1;22;28;16;;;0
891120327;27;625;;Germany;1,2,3,4,5;1;16;90;16;;;0
891722802;31;424;16.0;United States of America;1,2,3,4,5,6,7,11;1;28;34;99;1.0;1.0;22815
891918003;58;50;;Argentina;1,2;1;40;60;60;;;0
891652179;21;1000;;United States of America;;1;18;24;1;;;0
892331802;22;1000;;United States of America;1;1;19;25;4;1.0;;0
891393735;45;145;;Spain;1,2,3,4,5,6,7,8,9,10,11;1;20;42;110;1.0;1.0;6292
892121727;31;642;;United Arab Emirates;;1;28;34;14;;;0
891872805;25;1000;;Italy;1,2,3,4;1;16;52;4;;;0
891485373;54;0;;Argentina;;1;50;57;0;;;0
891918156;47;0;;Italy;1;1;44;50;4;;;0
891878313;31;724;;United States of America;1,2,3,6,7,8,9,10,11,14,17,18,19,20,21;1;28;34;269;;;0
891600552;41;111;;Italy;1,2,4,5,6,7,8,10,12,14;1;38;44;9;;;0
891763209;36;0;;Argentina;;1;18;60;0;;;0
891847131;37;0;;Israel;1,3;1;16;99;0;;;0
892147347;47;0;;Argentina;1;1;44;50;42;;;0
891064083;20;113;;United States of America;;1;17;23;44;1.0;1.0;0
892073601;21;200;;United States of America;2,3,4,5,6,8,9,10,11;1;18;24;5;;;0
891225591;34;444;;United States of America;1,2;1;31;37;18;;;0
891271269;30;0;;Germany;1;1;27;33;1;;;0
892244835;24;0;;Belgium;1,3,4,5,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,26,28,29;1;21;27;0;;;0
891477681;42;0;;Italy;2;1;39;45;2;;;0
891660795;24;391;;Argentina;1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17;1;21;34;23;;;0
892045266;32;326;;United States of America;1,2,3,4,5,6,8,9,11,13,14,16,17,18,19,20;1;29;35;46;;;0
892345131;20;827;;France;23,24,25,26,27,28,29,30;1;24;46;29;;;0
891219357;37;0;;Portugal;1,2,4,6;1;34;40;0;;;0
891881991;22;533;;United Arab Emirates;;1;19;25;15;;;0
891224154;22;0;;United States of America;;1;19;30;0;;;0
892082547;20;0;;Spain;;1;17;23;0;;;0
891230334;27;0;;Switzerland;;1;24;30;1;;;0
891080433;20;0;;Argentina;;1;17;23;0;;;0
891404862;27;0;;Italy;;1;24;30;12;;;0
891980847;27;1000;;Chile;1;1;16;32;1;;;0
891679770;44;341;;Argentina;1,2,3,4,5,6,7,8,9,10,12,13,15,16,17;1;34;52;85;;;0
891390150;22;0;;United Kingdom (Great Britain);;1;19;25;0;;;0
892153296;42;500;;United States of America;1,5,6,8,13,14,20;1;39;45;86;1.0;1.0;4537
891755769;30;0;;United States of America;;1;27;33;4;;;0
892104528;25;1000;;United States of America;1;1;22;28;2;;;0
891674790;39;538;;United States of America;;1;36;42;13;;;0
891272841;32;0;;United States of America;;1;29;35;0;;;0
891203667;30;0;;United States of America;1,3,4,6,7;1;27;33;0;;;0
891376527;16;0;;Germany;;1;16;99;0;;;0
891356607;33;1000;;United States of America;;1;30;36;1;;;0
892069083;32;466;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12;1;29;35;30;1.0;;0
892064823;25;0;;Spain;;1;22;28;1;;;0
892261143;25;850;;United Arab Emirates;;1;22;32;20;;;0
892076325;22;0;;United States of America;;1;16;60;0;;;0
892142862;28;0;;Chile;;1;23;28;0;;;0
892147728;45;133;;Argentina;;1;28;44;15;;;0
892436907;20;0;;United States of America;;1;17;23;0;;;0
891322059;48;238;;Argentina;1,6;1;35;53;21;;;0
892283577;27;254;;Germany;1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,20,21,22,23,24,25,26,27,28;1;18;30;59;;;0
891066837;18;0;;United States of America;;1;18;21;0;;;0
892215297;32;645;;United States of America;1,2,3;1;29;35;79;;;0
891571806;21;583;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;18;24;12;;;0
891161067;55;0;;Italy;1,2,3,5;1;30;45;6;;;0
891249957;47;318;;United Arab Emirates;1;1;44;50;22;;;0
891081972;22;955;;United States of America;1,2,3,4,5;1;19;25;89;1.0;1.0;0
891957312;25;0;;Argentina;1,3;1;22;28;11;;;0
891603159;36;808;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;16;99;167;;;0
892240545;22;666;;France;1,2,3,4,5,6,7,8,9;1;19;25;6;;;0
891305166;28;500;;United Arab Emirates;1,2,3,4,5,6,7;1;25;31;40;;;0
892205715;24;0;;Argentina;1;1;21;27;1;;;0
891827043;44;153;;Spain;1,2,4,5,6,7,8,9,10;1;41;47;26;;;0
892082913;37;285;;United States of America;;1;34;40;14;;;0
891508980;34;750;;United States of America;;1;16;37;4;;;0
892374528;33;0;;Italy;;1;30;36;32;;;0
891397572;34;0;;Germany;;1;31;37;9;;;0
891398487;38;250;;United States of America;5;1;35;41;4;;;0
891120114;55;53;;Italy;1;1;50;58;56;;;0
891838020;24;750;;Italy;;1;16;27;12;;;0
892003551;24;0;;Italy;1,2,3,4,5,6,7;1;21;99;4;;;0
891331527;31;243;;United States of America;;1;19;65;37;;;0
891622899;32;1000;;Spain;;1;29;35;2;;;0
891164442;56;142;;France;2,3,5;1;50;59;7;;;0
891990489;31;214;;Belgium;1,2,3,4,5,6;1;28;34;14;1.0;;0
891287472;53;441;;United States of America;1,3,4,5;1;50;56;77;;;0
891223617;24;0;;Italy;;1;21;27;2;;;0
891367638;42;0;;Italy;7;1;39;45;5;;;0
891302067;25;0;;United States of America;1,2,3;1;22;28;0;;;0
891800040;33;439;;Germany;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1;30;36;66;;;0
891787494;50;100;;Canada;;1;47;53;10;;;0
892210494;20;337;;United States of America;1,2,3,4,5,6,7,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,27,28;1;16;23;243;;;0
891803970;32;0;;United States of America;;1;29;35;0;;;0
891219021;20;500;;United States of America;1,2;1;17;23;4;1.0;1.0;0
891343125;42;333;;Italy;1,2;1;39;45;3;;;0
892132398;30;0;;France;;1;27;33;0;;;0
891710286;21;0;;United States of America;2,3,4,5,6,7;1;18;24;2;;;0
891105195;23;1000;;Italy;1,2,5;1;20;26;11;;;0
891691119;32;477;;United States of America;1,2,3,4,5,6,7,8,9,10,11;1;29;35;44;1.0;;0
892280532;25;250;;United Kingdom (Great Britain);1,2,3,4,5,6,7;1;22;28;16;;;0
891906525;41;0;;Argentina;;1;38;44;15;;;0
892073262;20;66;;United States of America;1,2,3,6,7,8,9,10,13,14,15,16,17,18,19,20,23;1;17;34;15;;;0
891338736;19;0;;United Kingdom (Great Britain);1,2,3,4;1;16;22;0;1.0;;0
891393810;35;500;;France;;1;32;38;6;;;0
892169625;30;250;;United States of America;;1;27;33;4;;;0
891209523;29;400;;United Arab Emirates;1,2,4,5,6,7;1;16;99;30;;;0
891908247;49;153;;Chile;1,2,3,4,13,14,15,16,18;1;46;52;39;;;0
892238337;43;254;;Chile;1,2,3,4,5,6,7,8,10,11,12;1;40;46;55;;;0
892259607;35;0;;Italy;;1;16;20;0;;;0
891351315;37;0;;Germany;1,2,3,5,6,8,9;1;34;40;0;;;0
891193458;16;0;;Spain;1,2,3,4,5;1;16;34;4;;;0
892097667;23;0;;United States of America;;1;20;26;0;;;0
891820716;26;833;;United States of America;1;1;23;29;6;;;0
891963255;58;368;;United States of America;1,2,3,4,5,11;1;50;61;38;;;0
892234734;26;0;;United States of America;;1;23;29;1;;;0
891720894;16;0;;United States of America;;1;16;20;0;;;0
891228528;31;200;;Argentina;;1;28;34;10;;;0
891914937;38;0;;Argentina;;1;35;41;0;;;0
891386910;41;227;;Chile;1,2,3,5,6,7,9,10;1;38;44;22;;;0
892350840;33;444;;Spain;1,8;1;30;36;9;;;0
891928923;21;62;;Argentina;;1;40;83;16;;;0
891430377;33;0;;United States of America;1,2,3,4;1;30;36;0;;;0
891428307;31;0;;United States of America;;1;23;40;0;;;0
892292406;40;0;;Italy;;1;37;43;58;;;0
891263964;59;831;;United States of America;;1;20;39;83;1.0;1.0;0
891806067;24;392;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19;1;21;27;28;;;0
892142319;18;0;;Argentina;2,3,5,7,9,11,13,14,15,17,18,19,20,24,25;1;18;21;1;;;0
892106781;29;14;;Germany;1,2;1;26;32;68;;;0
891924429;46;0;;Canada;;1;43;49;0;;;0
891259254;38;428;;Belgium;1;1;35;41;7;;;0
891660594;18;205;;Germany;1,3,4,5;1;16;21;34;;;0
891974436;20;0;;Spain;1,6,8,9;1;17;23;2;;;0
892247844;25;500;;Canada;3;1;22;28;8;;;0
891405558;46;102;;Israel;2,3,5,6,7,8,9,10;1;43;49;39;;;0
891063975;54;139;;Argentina;1,2,3;1;50;57;122;;;0
891608034;20;500;;Australia;;1;17;23;2;;;0
891140073;41;0;;Italy;1;1;28;56;1;;;0
891952011;29;0;;Spain;;1;26;32;0;;;0
892356789;22;1000;;France;;1;19;25;4;;;0
892080081;26;267;16.0;Switzerland;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24;1;23;29;56;1.0;1.0;13104
891327612;41;1000;;Spain;;1;38;44;1;;;0
891894243;90;714;;New Zealand;1;1;50;70;7;;;0
891971271;16;1000;;France;;1;13;19;4;;;0
892388439;48;611;;Spain;1,2,3,4,5,6,7;1;40;49;36;;;0
891862029;28;666;;Germany;1;1;25;31;9;;;0
891306921;27;750;;Germany;1,2,3,4,7;1;24;30;8;;;0
892103403;34;47;;Argentina;1,2,3,5,7,8,9,10,12,13,15,16,17,18,19,21,22,24,25,26;1;26;37;21;;;0
891902259;29;500;;Italy;3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20;1;26;32;6;;;0
891536589;47;875;;Chile;1;1;44;50;8;;;0
891276606;52;0;;Chile;;1;49;55;2;;;0
891133671;24;0;;Argentina;2,3,4;1;21;27;3;;;0
891654267;21;314;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,16;1;18;24;35;1.0;1.0;5265
891200712;26;333;;United States of America;1,2;1;17;56;9;;;0
891665142;36;222;;Italy;1;1;33;39;9;;;0
891104493;35;100;;Germany;;1;32;38;10;;;0
891077421;30;0;;Argentina;1,2,3,4;1;27;33;0;;;0
891995370;22;333;;United States of America;;1;19;25;3;;;0
891422685;38;437;;United States of America;;1;35;41;16;;;0
891750309;50;0;;Germany;1,2;1;47;53;0;;;0
891351414;29;306;;United Arab Emirates;1,2,3,4,5,6,8;1;26;32;49;;;0
891870480;37;0;;Italy;1,2,5,12,14,16,17,18,19,20;1;34;40;15;;;0
892251489;27;199;;United States of America;1,2,10,11,12;0;24;30;406;;;0
892222257;26;125;;United States of America;;1;23;29;8;;;0
892045743;26;220;6.0;Israel;1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,20,22,23,24;1;23;29;59;1.0;1.0;10075
892059465;27;672;;France;2,5,6,7,8,9,10,11,12,15,17,18;1;24;30;58;;;0
891303645;27;476;;United States of America;1;1;24;30;63;1.0;1.0;6292
891427275;37;259;;United Kingdom (Great Britain);1,2,5,10,11,12;1;34;40;54;;;0
891708909;21;0;;Italy;;1;18;99;0;;;0
891445161;22;500;;France;2;1;19;25;2;;;0
892080099;29;750;;United States of America;1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,24;1;26;32;20;1.0;;0
892121199;19;0;;Argentina;1;1;16;22;2;;;0
891553305;18;476;;Russian Federation;1,2,3,4,5,6,7,8,9,13;1;16;20;130;;;0
891297870;22;0;;Italy;1,2,4,6,8;1;19;25;2;;;0
892034325;16;0;;France;;1;16;20;0;;;0
891909792;34;1000;;United States of America;;1;31;37;3;;;0
891257484;26;640;;United States of America;1,2,3,4,5,6,8,9;1;16;49;25;;;0
892006692;35;444;;United States of America;1;1;32;38;9;;;0
891663465;29;466;;United States of America;1,2,3,4,5,6,8,9,10,11,13,16,17;1;26;32;15;;;0
892258998;35;444;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27;1;18;40;27;;;0
891676278;31;0;;Canada;1,2,3;1;28;34;0;;;0
892331340;19;235;;Mexico;1,2,3,4,5,6,8,9,10,12;1;16;25;17;;;0
892277964;22;1000;;Chile;;1;19;33;1;;;0
891130107;33;1000;;United States of America;1,2,3,4,5;1;30;36;1;;;0
891341262;29;250;;Germany;1,2,3;1;26;32;4;;;0
891252405;30;666;;France;;1;27;33;6;;;0
892269753;30;0;;United Arab Emirates;;1;27;33;1;;;0
892367658;34;333;;Canada;5,6,8,11,13,14,15,16,17,19,20,21;1;31;37;12;;;0
892276413;18;909;;Canada;;1;15;21;11;;;0
891390246;28;0;;France;2,3,4,6,7;1;25;31;0;;;0
891583449;38;472;;United States of America;1,2,3,4,5,6,7,8,9;1;26;50;36;;;0
892339953;29;0;;Germany;1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30;1;26;32;10;1.0;;0
891872841;41;625;;United States of America;1,2;1;20;44;8;;;0
891592491;40;742;;United States of America;1,2,6,7,8,9,10,14,15;1;37;43;128;1.0;1.0;9087
892396119;31;250;;United States of America;1,2,3,4,5,6,8,10,11;1;16;50;32;;;0
892425813;29;860;;United States of America;1,2,3,4,5,6,7,8,9,11;1;26;32;215;;;0
892009842;33;0;;Chile;1;1;30;36;0;;;0
891244398;38;0;;United States of America;1,2,7;1;35;41;3;;;0
891978753;29;300;;Germany;;1;16;32;10;;;0
892023918;25;304;;United States of America;1,2,3,4,5,6,7,9,10;1;22;34;23;;;0
891532320;29;384;;United Arab Emirates;;1;26;32;13;;;0
892148094;33;200;;United States of America;;1;30;36;10;;;0
892392459;22;125;;United States of America;1;1;19;25;8;;;0
892041543;32;350;;United Arab Emirates;1;1;29;35;20;;;0
891321003;26;406;;United States of America;1,2,3,5,6,7,8;1;16;24;32;1.0;;0
891238983;27;285;;United States of America;1,2,3,4,5,6,7,8,9;1;24;30;14;;;0
892428075;20;0;;United States of America;;1;30;46;6;;;0
891203418;31;0;;Portugal;;1;28;99;2;;;0
891175299;23;0;;Chile;1,6;1;20;26;2;;;0
891321843;19;777;;United States of America;1;1;16;22;9;;;0
892102974;53;348;;Canada;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;1;22;56;112;;;0
891673269;28;703;;United Arab Emirates;1;1;25;31;27;1.0;1.0;13247
891530847;29;666;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;26;32;129;;;0
892199958;31;0;;Canada;1;1;28;34;0;;;0
891658137;30;600;;Argentina;1,2;1;16;50;5;;;0
891996252;24;0;;Argentina;1,3,22;1;21;27;5;;;0
892243152;28;0;;United States of America;;1;25;31;0;;;0
891892032;42;200;;Portugal;;1;39;45;5;;;0
892240308;34;326;;United States of America;1;0;31;37;208;;;0
891429030;50;357;;Germany;1,2,4,5,6,8,10;1;30;46;14;;;0
892143768;23;897;;Chile;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23;1;20;26;196;;;0
891232899;21;0;;United States of America;1;1;18;24;1;;;0
891065340;36;600;;United States of America;;1;33;39;5;;;0
891191610;24;142;;Italy;;1;21;27;7;;;0
891866703;35;285;;Spain;;1;26;39;7;;;0
891789768;30;41;;Israel;1,2,3,4,5,6,7;1;27;33;24;1.0;1.0;11102
891851250;51;487;;United Kingdom (Great Britain);1,3,4;1;48;54;117;;;0
892082214;20;83;;Chile;;1;17;23;12;;;0
891329226;53;666;;Canada;1,2,3,5,6,8,9,10;1;50;56;6;;;0
892137927;22;0;;France;2;1;19;25;0;;;0
891444654;46;71;;Germany;1;1;38;48;42;;;0
891411339;18;500;;United Kingdom (Great Britain);1,2,4;1;18;21;2;;;0
891996984;33;750;;United States of America;1,3;1;20;36;20;;;0
892316121;26;0;;Italy;1,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19,20,28,29,30;1;23;63;1;;;0
891275499;37;0;;Argentina;;1;34;40;0;;;0
892323222;24;1000;;Spain;1,2;1;21;27;1;;;0
892146708;21;371;;United States of America;1;0;21;28;164;;;0
891370650;40;136;;Israel;1;1;37;43;44;;;0
891227682;23;0;;United Arab Emirates;1;1;20;26;0;;;0
891344001;19;823;;United States of America;;1;16;22;17;;;0
892051170;21;0;;France;1;1;18;24;0;;;0
891149112;35;0;;Chile;1,2,3,4,5,6,7;1;18;99;3;;;0
891291306;57;333;;Chile;1,2,3,5,6,7;1;54;60;9;;;0
891086190;23;0;;Argentina;1;1;20;27;0;;;0
891314643;24;333;;Chile;;1;21;27;3;;;0
892383564;51;689;;United States of America;2,3;1;48;54;87;;;0
892120713;27;500;;Chile;;1;24;30;4;;;0
891120843;22;500;;Australia;;1;19;25;2;;;0
891056124;28;363;;Germany;1,2,4;1;18;26;11;;;0
892058262;39;200;;France;1,2,3;1;36;42;5;;;0
892394574;35;375;;Colombia;1,2,3;1;32;38;16;;;0
891416109;25;588;;United Arab Emirates;1,3,4,5,6,7,9,10;1;22;28;34;1.0;;0
892348281;29;130;;Italy;;1;26;32;23;;;0
892070505;37;600;;United States of America;;1;34;40;5;;;0
892221765;31;812;;Spain;1,2,3,4,5,9;1;19;26;32;;;0
892052187;21;0;;Chile;1,2,3;1;18;24;1;;;0
892415751;40;0;;Israel;1,2,3,4,5,6,7,9,10,11,12,14;1;37;43;0;;;0
891113835;32;1000;;Spain;1;1;29;35;1;;;0
891605523;40;500;;United States of America;1;1;37;43;6;;;0
891971274;44;1000;;France;1;1;41;47;1;;;0
891243066;34;750;;United States of America;1;1;30;47;4;;;0
891428157;25;285;;Israel;;1;22;28;7;;;0
891192660;24;0;;United States of America;1,2;1;21;27;3;;;0
892190775;32;219;;United States of America;2,3,7,8,9,10,13,14,16,19,20,23,24,26,27;0;29;35;405;;;0
892102269;44;220;;United States of America;5;0;30;47;195;;;0
891279270;33;0;;France;;1;30;36;0;;;0
892419522;22;250;;United States of America;3,4;1;19;25;4;;;0
891364791;43;0;;Spain;;1;40;46;0;;;0
892366878;32;0;;Australia;;1;16;27;0;;;0
891502509;30;550;;United Kingdom (Great Britain);1,2,3,4,5,6,7,8,9,10,11,12;1;27;33;20;;;0
892325376;20;333;;Chile;1,2;1;17;84;3;;;0
891719973;39;0;;Chile;5;1;36;42;0;;;0
891527202;33;463;;Germany;2,4,9;1;30;36;41;;;0
892052616;18;745;20.0;Russian Federation;5,6,12,17;0;18;21;1622;;;0
891141255;26;0;;Canada;;1;22;39;0;;;0
892098612;19;1000;;Spain;;1;16;22;1;;;0
891971358;33;74;;Germany;;1;30;36;27;;;0
891655107;36;271;10.0;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;1;33;39;302;1.0;1.0;17264
892372692;38;117;;Belgium;1,2,3,5,6,8,9,10,12,14,16,18,19;1;35;41;17;;;0
891656256;20;0;;United States of America;;1;17;24;1;;;0
891317706;57;750;;United States of America;1;1;50;60;8;;;0
891990960;37;0;;Argentina;;1;18;95;1;;;0
892086987;35;250;;United States of America;;1;32;38;4;;;0
892331736;30;0;;France;1,2,3,4,5,6,7,8,9,10,11,12,14,15,17,18,19,20,21,22,23,24,25,26,28,29,30;1;27;33;0;;;0
891857007;36;323;;Spain;2,4,5,6,7,9,11,12,14,16,18,19,20;1;32;38;34;1.0;1.0;4095
891115890;25;714;;United Arab Emirates;;1;22;28;7;;;0
891374664;18;885;;Chile;1,2,3,4;1;16;21;61;;;0
891440451;56;46;;Canada;1,5,6,7,9;1;50;59;65;;;0
891352068;30;1000;;France;2;1;27;33;3;;;0
891306822;29;391;;United Arab Emirates;1,2,3,4,5,6,7,8,9;1;25;31;120;1.0;1.0;6292
891914310;47;0;;Italy;8;1;44;50;7;;;0
891909129;26;444;;Italy;1;1;23;29;9;;;0
891327966;50;346;;United States of America;1,2,3,4;1;47;53;49;;;0
891919260;33;0;;Italy;1,2,3,5,7;1;30;36;3;;;0
892167402;34;0;;United States of America;;1;31;37;0;;;0
892377399;42;0;;France;;1;39;45;5;;;0
892434156;25;0;;United States of America;;1;22;28;0;;;0
891569256;30;750;;Belgium;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;22;35;56;;;0
891326136;30;1000;;United States of America;1,2,3,4,5,6,8,9,10;1;27;33;4;;;0
892316907;19;660;;Australia;1,2,3,4,5,6;1;16;22;53;;;0
891619440;45;764;;United States of America;1,2,3,4,5,6,7,8,9,10,11,12,13;1;42;48;153;;;0
891780504;25;100;;Italy;;1;22;40;20;;;0
891132618;24;0;;Italy;1,3,5;1;21;27;0;;;0
892281576;23;666;;France;1,2,3,4,5,6;1;20;26;3;;;0
892047585;55;0;;Argentina;2;1;50;58;1;;;0
891968145;30;333;;United States of America;1,2;1;27;33;3;;;0
891847014;24;1000;;United Kingdom (Great Britain);;1;21;27;1;;;0
891684447;25;666;;Germany;2,3,4,5,6,7,8,9,10,11;1;22;31;3;;;0
891856803;28;58;;Malaysia;1;1;25;31;17;;;0
892119690;31;0;;Portugal;1;1;28;34;1;;;0
892190268;37;685;;United States of America;1,2,3,5,6;1;33;39;70;;;0
892128078;26;200;;Italy;;1;23;29;5;;;0
891371139;35;0;;Spain;;1;32;38;0;;;0
891728073;33;85;;Ukraine;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18;1;22;38;210;;;0
892353453;21;264;;United States of America;1,2,3,5,6,7;1;18;49;34;;;0
891781527;25;185;;United States of America;;0;22;28;226;;;0
891710559;50;571;;Switzerland;4,5,6;1;18;50;7;1.0;;0
892279686;44;381;;Canada;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;41;47;76;;;0
891900108;34;0;;Spain;;1;31;37;0;;;0
891998502;20;1000;;United States of America;;1;17;28;1;;;0
891656136;35;428;;United States of America;3,7;1;32;38;7;;;0
892411560;44;333;;Spain;;1;41;47;6;;;0
891997971;30;750;;Argentina;2,3,4,5,6,7,9,10,12,14,15,16,17,18,19,20,21,22;1;27;33;8;;;0
891718785;32;357;;United States of America;1,2,3,4,5,6;1;29;35;14;;;0
892349088;27;0;;France;;1;22;36;5;;;0
891997077;36;230;;Spain;1,2,3,4,5,6,7,10,11,14,15,16,17,18,19,21,22;1;32;38;13;;;0
891931350;30;357;;United Arab Emirates;1,2,3,4,5,7,8,9,10;1;19;40;42;;;0
